"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 16, 2018","1,012.04","1,004.27","1,012.51","1,001.91","38.46K","0.77%"
"Oct 15, 2018","1,004.27","1,015.09","1,016.74","1,000.97","44.61K","-1.07%"
"Oct 12, 2018","1,015.09","992.01","1,015.23","975.24","69.52K","2.21%"
"Oct 11, 2018","993.18","1,047.83","1,047.83","992.38","127.60K","-5.59%"
"Oct 10, 2018","1,052.02","1,059.27","1,060.48","1,049.26","60.59K","-0.67%"
"Oct 09, 2018","1,059.08","1,061.75","1,064.80","1,058.02","66.78K","-0.27%"
"Oct 08, 2018","1,061.92","1,066.47","1,067.75","1,057.89","60.46K","-0.39%"
"Oct 05, 2018","1,066.09","1,078.66","1,079.03","1,065.69","64.31K","-1.17%"
"Oct 04, 2018","1,078.76","1,069.61","1,078.76","1,069.61","51.80K","0.85%"
"Oct 03, 2018","1,069.64","1,065.87","1,072.82","1,065.87","50.99K","0.36%"
"Oct 02, 2018","1,065.78","1,070.98","1,075.22","1,063.13","79.70K","-0.49%"
"Oct 01, 2018","1,071.02","1,073.52","1,079.69","1,067.66","86.36K","-0.23%"
"Sep 28, 2018","1,073.46","1,073.20","1,077.44","1,072.33","70.41K","0.01%"
"Sep 27, 2018","1,073.39","1,065.96","1,075.35","1,065.96","67.86K","0.70%"
"Sep 26, 2018","1,065.96","1,059.54","1,071.04","1,055.85","90.22K","0.61%"
"Sep 25, 2018","1,059.54","1,051.99","1,061.26","1,049.32","87.08K","0.69%"
"Sep 24, 2018","1,052.24","1,051.16","1,058.05","1,051.16","60.26K","0.14%"
"Sep 21, 2018","1,050.78","1,052.20","1,058.36","1,043.59","80.48K","-0.07%"
"Sep 20, 2018","1,051.56","1,040.57","1,051.56","1,040.23","62.47K","1.15%"
"Sep 19, 2018","1,039.58","1,032.62","1,045.39","1,032.62","76.30K","0.67%"
"Sep 18, 2018","1,032.62","1,022.63","1,032.98","1,016.87","57.29K","0.91%"
"Sep 17, 2018","1,023.27","1,024.52","1,026.86","1,021.59","50.47K","-0.12%"
"Sep 14, 2018","1,024.52","1,024.77","1,027.25","1,021.62","48.87K","-0.03%"
"Sep 13, 2018","1,024.86","1,020.78","1,025.55","1,020.46","50.95K","0.43%"
"Sep 12, 2018","1,020.49","1,019.91","1,025.82","1,018.53","65.30K","-0.06%"
"Sep 11, 2018","1,021.11","1,004.35","1,021.11","1,001.69","56.38K","1.58%"
"Sep 10, 2018","1,005.25","1,008.37","1,008.37","1,000.69","48.58K","-0.32%"
"Sep 07, 2018","1,008.48","1,003.87","1,008.48","998.18","60.25K","0.48%"
"Sep 06, 2018","1,003.68","1,009.23","1,010.27","999.49","53.99K","-0.49%"
"Sep 05, 2018","1,008.62","1,015.56","1,015.96","1,004.00","61.85K","-0.68%"
"Sep 04, 2018","1,015.56","1,027.40","1,027.58","1,011.69","72.78K","-1.15%"
"Aug 31, 2018","1,027.40","1,031.66","1,034.99","1,025.57","60.59K","-0.41%"
"Aug 30, 2018","1,031.66","1,024.00","1,031.66","1,020.75","61.16K","0.74%"
"Aug 29, 2018","1,024.10","1,022.27","1,026.00","1,017.86","60.68K","0.18%"
"Aug 28, 2018","1,022.29","1,017.82","1,022.42","1,017.02","57.78K","0.45%"
"Aug 27, 2018","1,017.68","1,019.26","1,023.33","1,017.57","68.90K","-0.10%"
"Aug 24, 2018","1,018.70","1,018.00","1,019.59","1,013.37","56.63K","0.08%"
"Aug 23, 2018","1,017.93","1,013.83","1,017.93","1,011.03","59.50K","0.40%"
"Aug 22, 2018","1,013.92","1,012.99","1,021.46","1,012.80","78.28K","0.08%"
"Aug 21, 2018","1,013.07","999.51","1,013.07","999.01","79.71K","1.31%"
"Aug 20, 2018","999.93","991.18","1,000.32","990.87","66.11K","0.88%"
"Aug 17, 2018","991.18","992.37","998.23","989.51","43.70K","-0.11%"
"Aug 16, 2018","992.31","993.08","993.08","979.66","56.21K","-0.11%"
"Aug 15, 2018","993.41","1,007.27","1,007.84","991.05","68.60K","-1.38%"
"Aug 14, 2018","1,007.35","1,005.27","1,009.69","1,004.30","54.04K","0.22%"
"Aug 13, 2018","1,005.17","997.55","1,006.05","993.85","54.17K","0.69%"
"Aug 10, 2018","998.28","995.09","998.46","985.08","87.46K","0.32%"
"Aug 09, 2018","995.09","993.12","1,003.83","993.11","60.04K","0.22%"
"Aug 08, 2018","992.94","987.10","994.27","986.10","58.10K","0.60%"
"Aug 07, 2018","986.97","996.59","996.59","986.36","53.92K","-0.97%"
"Aug 06, 2018","996.59","997.32","1,004.13","994.96","73.32K","-0.07%"
"Aug 03, 2018","997.30","991.89","1,000.01","991.89","75.97K","0.55%"
"Aug 02, 2018","991.86","992.79","994.24","980.64","97.78K","-0.16%"
"Aug 01, 2018","993.41","999.48","1,003.32","988.65","91.86K","-0.45%"
"Jul 31, 2018","997.91","996.68","1,004.65","992.84","115.12K","0.12%"
"Jul 30, 2018","996.73","980.32","997.96","980.32","85.74K","1.68%"
"Jul 27, 2018","980.23","962.38","980.93","962.38","75.92K","1.85%"
"Jul 26, 2018","962.43","966.76","971.41","959.05","84.60K","-0.45%"
"Jul 25, 2018","966.79","963.89","974.10","963.02","101.99K","0.31%"
"Jul 24, 2018","963.78","959.32","965.13","952.81","77.97K","0.46%"
"Jul 23, 2018","959.32","960.28","962.11","953.20","90.34K","-0.10%"
"Jul 20, 2018","960.28","955.22","960.28","947.63","76.26K","0.43%"
"Jul 19, 2018","956.19","953.34","960.55","951.14","78.07K","0.41%"
"Jul 18, 2018","952.28","926.11","952.46","926.11","91.22K","2.83%"
"Jul 17, 2018","926.04","906.89","926.04","905.84","58.52K","2.11%"
"Jul 16, 2018","906.89","896.45","906.98","896.42","47.42K","1.18%"
"Jul 13, 2018","896.32","880.90","896.32","880.90","55.21K","1.79%"
"Jul 12, 2018","880.53","872.00","883.36","872.00","33.56K","0.86%"
"Jul 11, 2018","873.05","886.33","886.33","866.44","55.29K","-2.14%"
"Jul 10, 2018","892.16","894.25","899.12","888.81","34.77K","-0.30%"
"Jul 09, 2018","894.84","905.48","912.99","892.39","37.73K","-1.11%"
"Jul 06, 2018","904.85","882.90","904.85","868.71","47.81K","2.50%"
"Jul 05, 2018","882.76","903.73","907.25","871.81","49.46K","-2.32%"
"Jul 04, 2018","903.76","893.90","904.03","881.63","41.57K","1.11%"
"Jul 03, 2018","893.80","927.92","930.50","893.59","54.96K","-3.68%"
"Jul 02, 2018","927.92","950.22","950.22","916.69","56.60K","-2.38%"
"Jun 29, 2018","950.55","952.88","956.94","944.78","41.30K","-0.25%"
"Jun 28, 2018","952.97","976.19","976.19","949.78","50.76K","-2.39%"
"Jun 27, 2018","976.34","985.90","992.60","975.42","66.39K","-1.03%"
"Jun 26, 2018","986.47","989.27","989.27","977.00","61.79K","-0.28%"
"Jun 25, 2018","989.27","982.66","994.69","982.66","52.99K","0.67%"
"Jun 22, 2018","982.73","969.69","982.82","963.97","32.27K","1.26%"
"Jun 21, 2018","970.50","986.48","986.51","967.95","37.09K","-1.63%"
"Jun 20, 2018","986.60","971.04","986.60","966.75","41.95K","1.63%"
"Jun 19, 2018","970.79","1,007.42","1,007.42","955.28","67.60K","-3.67%"
"Jun 18, 2018","1,007.74","1,035.35","1,035.71","1,005.37","56.48K","-2.65%"
"Jun 15, 2018","1,035.12","1,037.11","1,042.27","1,029.13","51.56K","-0.17%"
"Jun 14, 2018","1,036.89","1,032.63","1,049.68","1,032.16","62.99K","0.40%"
"Jun 13, 2018","1,032.73","1,029.71","1,036.66","1,022.26","34.89K","0.30%"
"Jun 12, 2018","1,029.62","1,047.61","1,047.61","1,013.03","51.72K","-1.75%"
"Jun 11, 2018","1,047.93","1,060.33","1,060.33","1,046.41","42.53K","-1.17%"
"Jun 08, 2018","1,060.34","1,060.16","1,061.43","1,050.35","39.25K","-0.01%"
"Jun 07, 2018","1,060.48","1,059.70","1,063.83","1,050.23","49.52K","0.04%"
"Jun 06, 2018","1,060.02","1,043.25","1,060.81","1,039.06","45.66K","1.61%"
"Jun 05, 2018","1,043.20","1,023.90","1,043.20","1,023.21","56.28K","1.88%"
"Jun 04, 2018","1,023.90","1,002.21","1,023.90","1,002.09","45.40K","2.16%"
"Jun 01, 2018","1,002.21","992.01","1,006.94","989.48","50.48K","1.03%"
"May 31, 2018","992.01","973.13","992.22","970.33","38.05K","1.94%"
"May 30, 2018","973.13","981.52","981.52","966.00","26.06K","-0.86%"
"May 29, 2018","981.58","952.38","983.63","943.69","47.89K","3.05%"
"May 28, 2018","952.49","1,005.05","1,005.05","952.49","67.03K","-5.23%"
"May 25, 2018","1,005.05","1,023.96","1,027.68","1,004.81","41.32K","-1.85%"
"May 24, 2018","1,023.96","1,032.10","1,038.96","1,020.20","32.50K","-0.79%"
"May 23, 2018","1,032.10","1,025.78","1,032.10","1,010.55","36.75K","0.61%"
"May 22, 2018","1,025.83","1,058.11","1,058.11","1,014.49","52.90K","-3.05%"
"May 21, 2018","1,058.11","1,067.68","1,072.44","1,055.40","31.49K","-0.87%"
"May 18, 2018","1,067.44","1,070.68","1,075.94","1,052.92","39.22K","-0.30%"
"May 17, 2018","1,070.68","1,072.90","1,077.43","1,066.76","33.19K","-0.18%"
"May 16, 2018","1,072.59","1,073.26","1,077.99","1,068.24","41.23K","-0.06%"
"May 15, 2018","1,073.26","1,066.90","1,077.14","1,066.90","38.90K","0.60%"
"May 14, 2018","1,066.90","1,059.36","1,067.36","1,057.35","32.51K","0.71%"
"May 11, 2018","1,059.36","1,050.69","1,059.36","1,040.25","37.17K","0.80%"
"May 10, 2018","1,050.96","1,069.35","1,071.04","1,050.76","43.42K","-1.79%"
"May 09, 2018","1,070.09","1,068.31","1,073.47","1,062.57","45.12K","0.16%"
"May 08, 2018","1,068.37","1,074.05","1,080.20","1,068.07","42.49K","-0.51%"
"May 07, 2018","1,073.89","1,053.90","1,074.28","1,050.99","40.24K","2.08%"
"May 04, 2018","1,051.97","1,044.66","1,057.82","1,044.66","51.49K","0.69%"
"May 03, 2018","1,044.74","1,050.15","1,050.15","1,018.15","53.88K","-0.56%"
"May 02, 2018","1,050.66","1,069.33","1,071.46","1,044.84","57.36K","-1.75%"
"Apr 27, 2018","1,069.39","1,050.64","1,069.62","1,040.40","52.24K","1.78%"
"Apr 26, 2018","1,050.64","1,079.42","1,082.63","1,045.06","59.64K","-2.64%"
"Apr 24, 2018","1,079.11","1,087.57","1,087.57","1,065.49","57.70K","-0.80%"
"Apr 23, 2018","1,087.86","1,129.23","1,135.61","1,087.64","69.08K","-3.65%"
"Apr 20, 2018","1,129.04","1,116.40","1,129.04","1,110.26","48.92K","1.14%"
"Apr 19, 2018","1,116.35","1,136.29","1,136.29","1,110.39","51.09K","-1.74%"
"Apr 18, 2018","1,136.07","1,149.68","1,157.93","1,136.07","53.54K","-1.18%"
"Apr 17, 2018","1,149.68","1,138.29","1,149.75","1,136.27","53.48K","1.01%"
"Apr 16, 2018","1,138.14","1,140.82","1,144.04","1,125.63","51.91K","-0.22%"
"Apr 13, 2018","1,140.66","1,149.14","1,161.63","1,137.52","52.09K","-0.70%"
"Apr 12, 2018","1,148.66","1,143.37","1,149.69","1,131.21","63.72K","0.45%"
"Apr 11, 2018","1,143.55","1,168.81","1,171.97","1,142.73","96.51K","-2.18%"
"Apr 10, 2018","1,168.98","1,183.46","1,184.80","1,160.79","100.73K","-1.19%"
"Apr 09, 2018","1,183.02","1,185.04","1,190.93","1,181.25","78.48K","-0.22%"
"Apr 06, 2018","1,185.59","1,182.78","1,193.01","1,182.78","85.56K","0.24%"
"Apr 05, 2018","1,182.78","1,170.77","1,182.78","1,170.77","79.90K","1.03%"
"Apr 04, 2018","1,170.77","1,160.76","1,173.00","1,160.76","79.50K","0.86%"
"Apr 03, 2018","1,160.82","1,156.84","1,161.59","1,150.76","89.17K","0.34%"
"Apr 02, 2018","1,156.84","1,149.96","1,157.94","1,149.96","105.66K","0.63%"
"Mar 30, 2018","1,149.62","1,136.50","1,149.62","1,134.30","62.96K","1.15%"
"Mar 29, 2018","1,136.50","1,135.53","1,143.35","1,134.32","59.72K","0.09%"
"Mar 28, 2018","1,135.53","1,133.21","1,141.96","1,130.81","75.23K","0.15%"
"Mar 27, 2018","1,133.83","1,136.39","1,151.73","1,132.32","90.92K","-0.23%"
"Mar 26, 2018","1,136.45","1,133.80","1,139.76","1,130.67","59.69K","0.24%"
"Mar 23, 2018","1,133.72","1,152.32","1,152.32","1,121.59","90.45K","-1.68%"
"Mar 22, 2018","1,153.05","1,153.65","1,163.24","1,148.84","83.05K","-0.05%"
"Mar 21, 2018","1,153.62","1,144.61","1,157.83","1,144.61","80.14K","0.79%"
"Mar 20, 2018","1,144.55","1,148.42","1,149.21","1,143.07","67.32K","-0.33%"
"Mar 19, 2018","1,148.33","1,147.33","1,155.85","1,146.82","89.15K","0.07%"
"Mar 16, 2018","1,147.57","1,145.79","1,148.99","1,142.64","81.91K","0.25%"
"Mar 15, 2018","1,144.74","1,143.94","1,147.79","1,142.91","75.30K","0.04%"
"Mar 14, 2018","1,144.29","1,136.41","1,146.10","1,136.41","76.15K","0.71%"
"Mar 13, 2018","1,136.17","1,123.41","1,136.39","1,122.22","68.77K","1.02%"
"Mar 12, 2018","1,124.74","1,129.24","1,135.93","1,120.83","57.64K","-0.40%"
"Mar 09, 2018","1,129.24","1,132.11","1,138.27","1,126.79","70.23K","-0.27%"
"Mar 08, 2018","1,132.34","1,129.59","1,135.09","1,127.05","78.18K","0.46%"
"Mar 07, 2018","1,127.15","1,125.12","1,137.48","1,119.21","103.97K","0.25%"
"Mar 06, 2018","1,124.33","1,107.83","1,124.33","1,100.18","78.32K","1.76%"
"Mar 05, 2018","1,104.88","1,111.56","1,121.20","1,104.88","84.59K","0.12%"
"Mar 02, 2018","1,103.56","1,076.91","1,103.56","1,075.47","64.63K","1.79%"
"Mar 01, 2018","1,084.18","1,081.66","1,092.71","1,080.78","63.38K","-0.30%"
"Feb 28, 2018","1,087.48","1,079.69","1,089.51","1,076.33","59.33K","0.36%"
"Feb 27, 2018","1,083.55","1,083.80","1,084.30","1,073.61","56.44K","0.08%"
"Feb 26, 2018","1,082.68","1,102.54","1,105.02","1,082.68","70.48K","-1.21%"
"Feb 23, 2018","1,095.98","1,085.16","1,095.98","1,082.54","50.67K","1.49%"
"Feb 22, 2018","1,079.93","1,083.82","1,089.61","1,075.58","56.56K","-1.01%"
"Feb 21, 2018","1,090.94","1,086.47","1,095.39","1,086.08","51.97K","1.25%"
"Feb 13, 2018","1,077.52","1,070.25","1,077.52","1,068.74","54.42K","1.68%"
"Feb 12, 2018","1,059.71","1,037.40","1,059.71","1,037.40","62.35K","2.37%"
"Feb 09, 2018","1,035.17","1,014.54","1,035.17","1,000.93","75.24K","-0.92%"
"Feb 08, 2018","1,044.82","1,042.82","1,054.97","1,040.63","69.97K","-0.78%"
"Feb 07, 2018","1,052.99","1,051.93","1,060.11","1,045.34","75.18K","2.87%"
"Feb 06, 2018","1,023.64","1,049.96","1,049.96","1,003.11","130.25K","-4.38%"
"Feb 05, 2018","1,070.57","1,122.08","1,122.08","1,070.03","93.52K","-4.66%"
"Feb 02, 2018","1,122.85","1,121.63","1,124.83","1,112.88","54.75K","0.09%"
"Feb 01, 2018","1,121.83","1,137.11","1,140.03","1,120.28","85.14K","-1.43%"
"Jan 31, 2018","1,138.08","1,152.22","1,161.55","1,138.08","122.22K","-1.03%"
"Jan 30, 2018","1,149.89","1,129.72","1,152.31","1,119.89","105.62K","1.21%"
"Jan 29, 2018","1,136.18","1,140.41","1,144.79","1,132.48","86.54K","-0.18%"
"Jan 26, 2018","1,138.27","1,135.91","1,142.58","1,123.99","94.03K","0.21%"
"Jan 25, 2018","1,135.83","1,131.52","1,135.86","1,125.80","142.92K","0.97%"
"Jan 23, 2018","1,124.97","1,122.12","1,126.16","1,120.03","83.23K","0.00%"
"Jan 22, 2018","1,124.97","1,122.12","1,126.16","1,120.03","83.23K","0.70%"
"Jan 19, 2018","1,117.15","1,113.83","1,119.68","1,110.55","80.00K","1.17%"
"Jan 18, 2018","1,104.20","1,099.38","1,104.20","1,079.26","77.98K","0.43%"
"Jan 17, 2018","1,099.43","1,122.99","1,126.51","1,099.43","88.07K","-2.27%"
"Jan 16, 2018","1,124.99","1,123.02","1,128.39","1,115.29","100.87K","0.22%"
"Jan 15, 2018","1,122.57","1,107.10","1,122.57","1,105.44","83.84K","1.28%"
"Jan 12, 2018","1,108.36","1,116.05","1,120.93","1,105.63","92.16K","-0.57%"
"Jan 11, 2018","1,114.71","1,111.56","1,115.53","1,107.14","104.78K","0.26%"
"Jan 10, 2018","1,111.82","1,103.73","1,117.79","1,102.90","107.36K","0.91%"
"Jan 09, 2018","1,101.76","1,098.01","1,101.76","1,091.23","90.79K","0.64%"
"Jan 08, 2018","1,094.72","1,086.26","1,094.72","1,085.00","66.88K","0.86%"
"Jan 05, 2018","1,085.35","1,090.36","1,093.98","1,082.50","92.84K","-0.30%"
"Jan 04, 2018","1,088.61","1,076.21","1,089.78","1,074.86","86.10K","1.41%"
"Jan 03, 2018","1,073.47","1,070.46","1,074.93","1,068.54","72.05K","0.73%"
"Jan 02, 2018","1,065.68","1,067.93","1,071.00","1,063.03","57.80K","-0.03%"
"Dec 29, 2017","1,066.03","1,062.41","1,067.36","1,062.41","70.27K","0.23%"
"Dec 28, 2017","1,063.56","1,060.54","1,063.67","1,059.16","49.31K","0.32%"
"Dec 27, 2017","1,060.12","1,063.64","1,066.65","1,057.27","60.80K","-0.29%"
"Dec 26, 2017","1,063.25","1,056.78","1,063.31","1,054.87","51.52K","0.56%"
"Dec 25, 2017","1,057.32","1,067.61","1,068.41","1,057.32","43.94K","-0.77%"
"Dec 22, 2017","1,065.50","1,068.36","1,070.69","1,064.69","49.80K","-0.44%"
"Dec 21, 2017","1,070.22","1,073.46","1,077.53","1,070.22","57.58K","-0.23%"
"Dec 20, 2017","1,072.64","1,068.31","1,075.52","1,067.17","64.54K","0.49%"
"Dec 19, 2017","1,067.43","1,077.96","1,078.83","1,066.40","82.73K","-0.85%"
"Dec 18, 2017","1,076.57","1,079.18","1,080.95","1,076.33","123.73K","0.46%"
"Dec 15, 2017","1,071.65","1,068.41","1,071.91","1,065.00","115.52K","0.51%"
"Dec 14, 2017","1,066.25","1,051.75","1,066.25","1,049.81","64.28K","1.42%"
"Dec 13, 2017","1,051.36","1,052.94","1,058.91","1,047.08","47.41K","-0.18%"
"Dec 12, 2017","1,053.24","1,059.04","1,063.43","1,021.00","97.21K","-0.52%"
"Dec 11, 2017","1,058.79","1,071.35","1,073.47","1,058.79","79.36K","-1.32%"
"Dec 08, 2017","1,072.99","1,075.09","1,080.85","1,068.75","64.81K","-0.04%"
"Dec 07, 2017","1,073.37","1,069.05","1,074.64","1,066.30","65.96K","0.58%"
"Dec 06, 2017","1,067.16","1,064.11","1,075.39","1,055.46","96.28K","0.16%"
"Dec 05, 2017","1,065.48","1,072.57","1,077.77","1,065.48","98.07K","-0.47%"
"Dec 04, 2017","1,070.49","1,067.15","1,070.91","1,065.93","114.82K","0.61%"
"Dec 01, 2017","1,064.00","1,056.46","1,064.00","1,056.18","104.39K","0.75%"
"Nov 30, 2017","1,056.12","1,055.47","1,059.72","1,054.16","92.49K","0.26%"
"Nov 29, 2017","1,053.34","1,052.44","1,054.86","1,048.68","83.88K","0.31%"
"Nov 28, 2017","1,050.04","1,055.42","1,058.07","1,046.43","212.76K","-0.27%"
"Nov 27, 2017","1,052.91","1,046.01","1,055.12","1,045.56","98.62K","1.36%"
"Nov 24, 2017","1,038.82","1,019.98","1,038.82","1,017.07","92.69K","1.82%"
"Nov 23, 2017","1,020.22","1,019.36","1,024.82","1,016.22","83.97K","0.15%"
"Nov 22, 2017","1,018.70","1,010.99","1,018.70","1,010.99","60.23K","0.67%"
"Nov 21, 2017","1,011.89","1,017.99","1,019.08","1,010.26","72.22K","-0.61%"
"Nov 20, 2017","1,018.05","1,014.61","1,020.20","1,013.45","57.07K","0.38%"
"Nov 17, 2017","1,014.18","1,022.18","1,024.48","1,009.14","58.18K","-0.34%"
"Nov 16, 2017","1,017.63","1,004.47","1,017.63","1,004.47","61.80K","1.40%"
"Nov 15, 2017","1,003.55","995.88","1,004.25","995.88","57.33K","0.72%"
"Nov 14, 2017","996.39","993.13","998.31","988.99","56.60K","0.52%"
"Nov 13, 2017","991.19","987.47","991.19","986.89","90.98K","0.25%"
"Nov 10, 2017","988.68","985.84","991.63","984.36","53.07K","0.24%"
"Nov 09, 2017","986.28","985.11","989.93","984.04","52.68K","0.41%"
"Nov 08, 2017","982.30","977.44","982.30","975.98","49.71K","0.43%"
"Nov 07, 2017","978.06","976.20","982.40","975.60","57.27K","0.24%"
"Nov 06, 2017","975.76","962.18","975.90","962.18","45.00K","1.90%"
"Nov 03, 2017","957.56","948.17","957.56","941.57","65.73K","0.87%"
"Nov 02, 2017","949.27","966.23","972.13","949.27","71.15K","-1.92%"
"Nov 01, 2017","967.89","973.10","976.01","965.74","62.58K","-0.48%"
"Oct 31, 2017","972.59","980.79","980.79","972.12","78.78K","-0.90%"
"Oct 30, 2017","981.39","995.99","998.98","981.39","69.78K","-1.48%"
"Oct 27, 2017","996.10","992.93","997.28","991.16","52.25K","0.06%"
"Oct 26, 2017","995.46","1,008.76","1,010.55","991.92","87.26K","-1.28%"
"Oct 25, 2017","1,008.41","1,008.53","1,012.69","1,006.13","48.01K","0.28%"
"Oct 24, 2017","1,005.56","1,001.37","1,005.56","999.47","64.54K","0.38%"
"Oct 23, 2017","1,001.72","1,019.40","1,020.07","999.08","97.38K","-1.89%"
"Oct 20, 2017","1,021.02","1,034.00","1,034.00","1,021.02","75.05K","-1.14%"
"Oct 19, 2017","1,032.83","1,035.56","1,038.04","1,032.20","48.98K","-0.16%"
"Oct 18, 2017","1,034.47","1,043.71","1,045.64","1,034.47","69.21K","-0.84%"
"Oct 17, 2017","1,043.23","1,043.65","1,047.96","1,041.93","70.24K","0.01%"
"Oct 16, 2017","1,043.17","1,046.05","1,048.80","1,042.72","56.69K","-0.20%"
"Oct 13, 2017","1,045.21","1,043.37","1,045.21","1,039.19","62.75K","0.20%"
"Oct 12, 2017","1,043.16","1,043.20","1,043.85","1,040.25","53.45K","-0.01%"
"Oct 11, 2017","1,043.28","1,046.52","1,048.34","1,041.38","53.77K","-0.18%"
"Oct 10, 2017","1,045.15","1,037.98","1,045.15","1,037.63","56.65K","0.79%"
"Oct 09, 2017","1,036.92","1,034.56","1,036.92","1,033.66","54.61K","0.33%"
"Oct 06, 2017","1,033.51","1,032.86","1,035.24","1,031.21","52.52K","0.08%"
"Oct 05, 2017","1,032.71","1,037.51","1,038.93","1,032.71","50.73K","-0.28%"
"Oct 04, 2017","1,035.63","1,028.05","1,035.63","1,027.91","39.52K","0.78%"
"Oct 03, 2017","1,027.61","1,031.37","1,032.88","1,018.82","69.66K","-0.62%"
"Oct 02, 2017","1,034.06","1,042.67","1,044.85","1,033.72","42.19K","-0.75%"
"Sep 29, 2017","1,041.86","1,038.18","1,041.86","1,036.12","50.13K","0.27%"
"Sep 28, 2017","1,039.03","1,048.48","1,049.70","1,038.18","71.79K","-0.82%"
"Sep 27, 2017","1,047.61","1,053.32","1,053.89","1,047.22","72.37K","-0.60%"
"Sep 26, 2017","1,053.98","1,052.93","1,053.98","1,047.18","64.81K","0.22%"
"Sep 25, 2017","1,051.63","1,055.49","1,056.26","1,050.68","52.87K","-0.21%"
"Sep 22, 2017","1,053.88","1,053.10","1,056.40","1,052.62","69.97K","0.10%"
"Sep 21, 2017","1,052.85","1,052.16","1,056.17","1,049.89","53.34K","0.38%"
"Sep 20, 2017","1,048.83","1,047.70","1,049.71","1,045.66","56.13K","0.29%"
"Sep 19, 2017","1,045.81","1,046.14","1,051.27","1,045.81","69.96K","-0.08%"
"Sep 18, 2017","1,046.65","1,044.72","1,049.53","1,044.05","68.63K","0.41%"
"Sep 15, 2017","1,042.33","1,040.11","1,042.33","1,038.08","55.44K","0.08%"
"Sep 14, 2017","1,041.51","1,042.57","1,044.01","1,040.91","60.50K","0.11%"
"Sep 13, 2017","1,040.37","1,031.70","1,040.37","1,031.70","57.87K","1.14%"
"Sep 12, 2017","1,028.67","1,021.93","1,028.67","1,021.82","53.90K","0.69%"
"Sep 11, 2017","1,021.66","1,031.30","1,032.06","1,021.66","63.77K","-0.98%"
"Sep 08, 2017","1,031.81","1,034.07","1,036.30","1,031.46","53.02K","-0.09%"
"Sep 07, 2017","1,032.79","1,029.27","1,035.59","1,029.27","56.61K","0.38%"
"Sep 06, 2017","1,028.91","1,031.61","1,033.30","1,027.13","61.54K","-0.28%"
"Sep 05, 2017","1,031.83","1,035.92","1,036.87","1,031.71","75.03K","-0.27%"
"Sep 01, 2017","1,034.63","1,033.45","1,035.17","1,030.44","52.49K","0.30%"
"Aug 31, 2017","1,031.58","1,035.34","1,037.30","1,031.32","84.13K","-0.40%"
"Aug 30, 2017","1,035.69","1,032.13","1,037.11","1,031.86","109.98K","0.20%"
"Aug 29, 2017","1,033.61","1,032.41","1,041.28","1,031.31","157.07K","0.09%"
"Aug 28, 2017","1,032.72","1,027.24","1,033.08","1,024.87","132.58K","0.69%"
"Aug 25, 2017","1,025.68","1,026.14","1,026.92","1,021.34","122.61K","0.15%"
"Aug 24, 2017","1,024.11","1,019.56","1,026.56","1,017.38","126.00K","0.49%"
"Aug 23, 2017","1,019.13","1,017.23","1,021.34","1,013.93","76.29K","0.22%"
"Aug 22, 2017","1,016.93","1,021.60","1,024.93","1,014.30","61.55K","-0.60%"
"Aug 21, 2017","1,023.10","1,022.65","1,031.36","1,022.65","68.21K","-0.09%"
"Aug 18, 2017","1,023.98","1,018.15","1,025.18","1,015.74","53.85K","0.07%"
"Aug 17, 2017","1,023.24","1,037.65","1,037.70","1,023.24","63.13K","-1.38%"
"Aug 16, 2017","1,037.54","1,037.02","1,038.55","1,033.32","52.38K","0.06%"
"Aug 15, 2017","1,036.89","1,042.56","1,044.03","1,035.89","49.68K","-0.34%"
"Aug 14, 2017","1,040.39","1,030.48","1,040.39","1,030.48","57.94K","1.01%"
"Aug 11, 2017","1,030.03","1,029.95","1,031.55","1,023.35","58.36K","0.01%"
"Aug 10, 2017","1,029.93","1,028.59","1,036.57","1,025.91","68.70K","-0.40%"
"Aug 09, 2017","1,034.10","1,048.82","1,049.37","1,028.27","115.01K","-1.63%"
"Aug 08, 2017","1,051.24","1,062.49","1,063.28","1,051.01","93.32K","-1.08%"
"Aug 07, 2017","1,062.67","1,063.68","1,067.07","1,060.96","83.60K","0.10%"
"Aug 04, 2017","1,061.65","1,059.72","1,062.80","1,058.65","68.35K","0.29%"
"Aug 03, 2017","1,058.62","1,055.56","1,062.94","1,053.87","71.48K","0.34%"
"Aug 02, 2017","1,055.00","1,055.38","1,059.02","1,049.79","72.51K","-0.47%"
"Aug 01, 2017","1,059.94","1,063.20","1,068.86","1,059.94","88.44K","-0.34%"
"Jul 31, 2017","1,063.55","1,062.38","1,064.62","1,059.22","119.58K","-0.02%"
"Jul 28, 2017","1,063.71","1,059.46","1,063.71","1,057.57","63.90K","0.62%"
"Jul 27, 2017","1,057.17","1,059.11","1,063.35","1,054.66","94.66K","-0.13%"
"Jul 26, 2017","1,058.57","1,042.08","1,058.57","1,042.08","83.91K","1.97%"
"Jul 25, 2017","1,038.11","1,028.61","1,038.11","1,027.97","45.47K","0.86%"
"Jul 24, 2017","1,029.24","1,033.83","1,034.69","1,025.77","61.10K","-0.93%"
"Jul 21, 2017","1,038.93","1,050.27","1,053.42","1,038.93","55.90K","-0.99%"
"Jul 20, 2017","1,049.29","1,055.38","1,055.84","1,043.57","56.89K","-0.47%"
